W0426 21:20:45.251000 23888 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
[INFO] Loading original-dataset exact config | R:\config\paper_reimplementation\rcim_ml_compensation\original_dataset_exact_model_bank\campaigns\track1\exact_paper\bidirectional_original_dataset\backward\lgbm\2026-04-26_track1_backward_lgbm_original_dataset_mega_campaign\007_track1_original_dataset_backward_lgbm_attempt_07.yaml
[INFO] Building original-dataset exact bundle
[INFO] Original-dataset exact bundle ready | direction=backward rows=969 targets=19 families=1
[INFO] Family fit started | family=LGBM estimator=LGBMRegressor targets=19 threadpool_limit=1 joblib_cpu_limit=system_default os_cpu_count=32
[INFO] Family target scope | family=LGBM kinds=ampl,phase harmonics=0,1,3,39,40,78,81,156,162,240 preview=fft_y_Bw_filtered_ampl_0, fft_y_Bw_filtered_ampl_1, fft_y_Bw_filtered_phase_1, ..., fft_y_Bw_filtered_ampl_240, fft_y_Bw_filtered_phase_240
[INFO] Grid search configured | family=LGBM candidates=600 parameter_count=4 n_jobs=-1 verbose=2 pre_dispatch=2*n_jobs
W0426 21:21:31.194000 45592 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.255000 41692 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.300000 37632 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.369000 34152 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.537000 12168 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.562000 44092 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.690000 5960 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.739000 42656 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.813000 21240 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.813000 44772 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
W0426 21:21:31.827000 40028 site-packages\torch\utils\flop_counter.py:29] triton not found; flop counting will not work for triton kernels
